🇨🇳｜电视家源,#genre#
点掌财经,http://cclive.aniu.tv/live/anzb.m3u8
点掌财经,http://cclive2.aniu.tv/live/anzb.m3u8
广州综合,http://fxhack.f3322.org:8000/udp/239.253.43.71:5146
广州新闻,http://fxhack.f3322.org:8000/udp/239.253.43.72:5146
广州影视,http://fxhack.f3322.org:8000/udp/239.253.43.73:5146
广州法治,http://fxhack.f3322.org:8000/udp/239.253.43.74:5146
广州竞赛,http://fxhack.f3322.org:8000/udp/239.253.43.75:5146
深圳都市,http://fxhack.f3322.org:8000/udp/239.77.1.176:5146
深圳电视剧,http://fxhack.f3322.org:8000/udp/239.77.1.125:5146
深圳公共,http://fxhack.f3322.org:8000/udp/239.77.1.178:5146
深圳体育,http://fxhack.f3322.org:8000/udp/239.77.1.140:5146
深圳娱乐,http://fxhack.f3322.org:8000/udp/239.77.1.243:5146
深圳财经,http://fxhack.f3322.org:8000/udp/239.77.1.242:5146
深圳少儿,http://fxhack.f3322.org:8000/udp/239.77.1.244:5146
深圳宝安,http://fxhack.f3322.org:8000/udp/239.77.1.67:5146
深圳龙岗,http://fxhack.f3322.org:8000/udp/239.77.1.223:5146
深圳东部,http://fxhack.f3322.org:8000/udp/239.77.1.224:5146
深圳众创,http://fxhack.f3322.org:8000/udp/239.77.1.247:5146
佛山公共,http://fxhack.f3322.org:8000/udp/239.253.43.53:5146
佛山南海,http://fxhack.f3322.org:8000/udp/239.253.43.54:5146
佛山顺德,http://fxhack.f3322.org:8000/udp/239.253.43.55:5146
佛山影视,http://fxhack.f3322.org:8000/udp/239.253.43.56:5146
佛山综合,http://fxhack.f3322.org:8000/udp/239.253.43.57:5146
惠州-1,http://fxhack.f3322.org:8000/udp/239.77.1.232:5146
惠州-2,http://fxhack.f3322.org:8000/udp/239.77.1.233:5146
江门公共,http://fxhack.f3322.org:8000/udp/239.77.0.202:5146
江门教育,http://fxhack.f3322.org:8000/udp/239.77.0.203:5146
中山综合,http://fxhack.f3322.org:8000/udp/239.253.43.62:5146
中山公共,http://fxhack.f3322.org:8000/udp/239.253.43.63:5146
中山教育,http://fxhack.f3322.org:8000/udp/239.253.43.64:5146
汕尾-1,http://fxhack.f3322.org:8000/udp/239.77.0.25:5146
汕尾-2,http://fxhack.f3322.org:8000/udp/239.77.0.187:5146
珠海-1,http://fxhack.f3322.org:8000/udp/239.77.0.155:5146
珠海-2,http://fxhack.f3322.org:8000/udp/239.77.0.154:5146
韶关综合,http://fxhack.f3322.org:8000/udp/239.77.0.117:5146
湛江公共,http://fxhack.f3322.org:8000/udp/239.77.0.140:5146
湛江综合,http://fxhack.f3322.org:8000/udp/239.77.0.141:5146
茂名综合,http://fxhack.f3322.org:8000/udp/239.77.0.206:5146
茂名公共,http://fxhack.f3322.org:8000/udp/239.77.0.207:5146
揭阳综合,http://fxhack.f3322.org:8000/udp/239.77.0.229:5146
揭阳公共,http://fxhack.f3322.org:8000/udp/239.77.0.251:5146
云浮综合,http://fxhack.f3322.org:8000/udp/239.77.0.253:5146
云浮文旅,http://fxhack.f3322.org:8000/udp/239.77.0.254:5146
汕头综合,http://fxhack.f3322.org:8000/udp/239.253.43.45:5146
汕头经济,http://fxhack.f3322.org:8000/udp/239.253.43.46:5146
汕头体育,http://fxhack.f3322.org:8000/udp/239.253.43.47:5146
肇庆综合,http://fxhack.f3322.org:8000/udp/239.253.43.1:5146
肇庆生活服务,http://fxhack.f3322.org:8000/udp/239.253.43.2:5146
清远新闻,http://fxhack.f3322.org:8000/udp/239.253.43.33:5146
清远公共,http://fxhack.f3322.org:8000/udp/239.253.43.34:5146
河源综合,http://fxhack.f3322.org:8000/udp/239.253.43.213:5146
河源公共,http://fxhack.f3322.org:8000/udp/239.253.43.214:5146

广东经济,https://pili-live-hls-metoo.v2gogo.com/metoo-live/905db01e5c06496ba128e547bb87158b.m3u8?zguangd
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1617289309-0-0-7b2730980c8860963374597c20ad3935?zguangd
广东文化,https://glive.grtn.cn/live/wenhua_test0203.m3u8?auth_key=1612881417-0-0-bc7ddba066481bc805fc1e800654e721?zguangd
广东生活HD,http://hls-ott-zhibo.wasu.tv/live/452/index.m3u8?zguangd
广州法制,http://ye23.win/iptv/gztv.php?id=fazhi?zguangd
广州竞赛,http://ye23.win/iptv/gztv.php?id=jingsai?zguangd
南国都市,http://ye23.win/iptv/gztv.php?id=shenghuo?zguangd
深圳娱乐,http://ye23.win/iptv/sztv.php?id=6?zguangd
深圳移动电视,http://ye23.win/iptv/sztv.php?id=8?zguangd
深圳公共,http://ye23.win/iptv/sztv.php?id=4?zguangd
深圳都市,http://ye23.win/iptv/sztv.php?id=2?zguangd
深圳电视剧,http://ye23.win/iptv/sztv.php?id=3?zguangd
深圳财经,http://ye23.win/iptv/sztv.php?id=5?zguangd
深圳少儿,http://ye23.win/iptv/sztv.php?id=7?zguangd
深圳东部,https://lglivepull.sznews.com/live/2646.m3u8?zguangd
广州新闻,http://aplay.gztv.com/sec/xinwen.m3u8?zguangd
广州综合,https://aplay.gztv.com/sec/zhonghe.m3u8?zguangd
汕头综合,http://dslive.grtn.cn/stzh/sd/live.m3u8?zguangd 
汕头综合,http://dslive.grtn.cn/stzh/sd/live.m3u8?_upt=61db0df01642739502?zguangd
潮安综合,http://chaoan.chaoantv.com:8278/zongyi_1028/playlist.m3u8?zguangd
潮安综合,http://chaoan.chaoantv.com:8278/zongyi_728/playlist.m3u8?zguangd
潮安综合,http://chaoan.chaoantv.com:8278/live/chaoanzongyi.m3u8?zguangd
揭阳综合,http://dslive.grtn.cn/jyzh/sd/live.m3u8?zguangd
佛山综合,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu20211111163434G0Bw.m3u8?zguangd
佛山公共,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu20211111163347Hd5U.m3u8?zguangd
佛山影院,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu20211111163523oBdp.m3u8?zguangd
佛山顺德,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu20211111163633BJEU.m3u8?zguangd
佛山南海,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu202111111635455Do3.m3u8?zguangd
佛山高明,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu202111111637516YDa.m3u8?zguangd
佛山三水,http://121.12.115.12/xmplay.fstv.com.cn/live/xingmu20211111163722fIkX.m3u8?zguangd
珠海综合,http://dslive.grtn.cn/zhzh/sd/live.m3u8?zguangd
湛江综合,http://zjstyhls.tianma3600.com/zjsty/zhpd.m3u8?zguangd
湛江公共,http://zjstyhls.tianma3600.com/zjsty/ggpd.m3u8?zguangd
蛇口,http://218.17.99.211:82/hls/d4encs75.m3u8?zguangd
蛇口,http://218.17.99.211:5080/hls/ttsw6ccn.m3u8?zguangd
韶关综合,https://www.sgmsw.cn/videos/tv/201805/1308/SB05RIYZOU8JR418AUQOF62CAJQ08D0E/hls/live.m3u8?zguangd
韶关新闻,http://dslive.grtn.cn/sgxwzhHD/sd/live.m3u8?zguangd
韶关公共,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8?zguangd
汕尾综合,http://dslive.grtn.cn/swzh/sd/live.m3u8?zguangd
清远综合,https://zqy-live.nanyuecloud.com/qingyuandianshi1/qingyuandianshistream1.m3u8?auth_key=601634549293-0-0-96c65af4438160da817d5e34b27b9b7a?zguangd
清远公共,https://zqy-live.nanyuecloud.com/qingyuandianshi/qingyuandianshistream.m3u8?auth_key=601634549257-0-0-73ab89e29b6bf8ef7b5144cf0c04935a?zguangd
清新综合,http://hls.wiseqx.com/live/qxzh.m3u8?zguangd
梅州综合,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv1.m3u8?zguangd 
梅州二套,http://pili-live-rtmp.tvliving.gdmztv.com/meizhou-tvliving/mztv2.m3u8?zguangd
平远综合,https://p2.weizan.cn/1033266991/615876688276112015/live.m3u8?zguangd
茂名综合,http://dslive.grtn.cn/mmzh/sd/live.m3u8 ?zguangd
惠州新闻,http://dslive.grtn.cn/hzzh/sd/live.m3u8?zguangd
河源综合,http://tmpstream.hyrtv.cn/xwzh/sd/live.m3u8?zguangd
河源综艺,http://tmpstream.hyrtv.cn/xwzh/playlist.m3u8?_upt=407e01941606112151?zguangd
河源公共,http://tmpstream.hyrtv.cn/hygg/playlist.m3u8?_upt=c9befc281606112199?zguangd
河源公共,http://tmpstream.hyrtv.cn/hygg/sd/live.m3u8?zguangd
阳江1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_w1166501356_b928000.m3u8?zguangd
阳江1,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b3628000.m3u8?zguangd
阳江2,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_w551261166_b928000.m3u8?zguangd
阳江2,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b3628000.m3u8?zguangd
肇庆综合,http://dslive.grtn.cn/zqzh/sd/live.m3u8?_upt=0ca3e6411630330482?zguangd
丰顺综合,https://p2.weizan.cn/1033266991/776920781637802678/live.m3u8?zguangd
江门综合,http://dslive.grtn.cn/jmzh/sd/live.m3u8?zguangd
电白综合,http://gddb.chinashadt.com:1935/live/video1.stream_360p/playlist.m3u8?zguangd
电白视窗,http://gddb.chinashadt.com:1935/live/video2.stream_360p/playlist.m3u8?zguangd
汕尾新闻,http://dslive.grtn.cn/swzh/sd/live.m3u8?zguangd
韶关公共,https://www.sgmsw.cn/videos/tv/201805/1308/9P424TC5M000AFO13CXK6GN6BOA889D2/hls/live.m3u8?zguangd
五华综合,http://p2.weizan.cn/2100036413/734648609627739039/live.m3u8?zguangd
五华电视,http://p2.weizan.cn/2100036413/734648609627739039/live.m3u8?zguangd
阳江综合,https://live.yjtvw.com:8081/live/smil:yjtv1.smil/chunklist_b1152000.m3u8?zguangd
阳江公共,https://live.yjtvw.com:8081/live/smil:yjtv2.smil/chunklist_b1152000.m3u8?zguangd
云浮综合,https://pili-live-hdl-ysx.tianma3600.com/gdyf/gdyfzh.m3u8?zguangd
云浮综合,http://dslive.grtn.cn/yfzh/sd/live.m3u8?zguangd
云浮公共,https://pili-live-hdl-ysx.tianma3600.com/gdyf/gdyfgg.m3u8?zguangd



G📺广西频道,

马山新闻,http://hls.nntv.cn/nnlive/MSTV_A.m3u8
梧州新闻综合,http://39.135.32.6:6610/PLTV/77777777/224/3221225989/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zguangxd
玉林新闻综合,http://39.135.32.6:6610/PLTV/77777777/224/3221225838/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zguangxd
玉林公共频道,http://39.135.32.6:6610/PLTV/77777777/224/3221225835/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zguangxd
河池新闻综合,http://39.135.32.6:6610/PLTV/77777777/224/3221225844/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zguangxd
河池教育频道,http://39.135.32.6:6610/PLTV/77777777/224/3221225890/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zguangxd
北海新闻综合,http://39.135.32.6:6610/PLTV/77777777/224/3221225879/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zguangxd
贺州综合,http://39.135.32.6:6610/PLTV/77777777/224/3221225847/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zguangxd
百色综合,http://39.135.32.6:6610/PLTV/77777777/224/3221225900/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zguangxd
百色公共,http://39.135.32.6:6610/PLTV/77777777/224/3221225877/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zguangxd
来宾综合,http://39.135.32.6:6610/PLTV/77777777/224/3221225903/index.m3u8?servicetype=1&IASHttpSessionId=OTT?zguangxd
南宁新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8?zguangxd
南宁新闻综合,rtmp://rtmp.nntv.cn/nnlive/NNTV_NEWS_A?zguangxd
南宁影娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8?zguangxd
南宁影娱乐,rtmp://rtmp.nntv.cn/nnlive/NNTV_VOD_A?zguangxd
南宁都市生活,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8?zguangxd
南宁都市生活,rtmp://rtmp.nntv.cn/nnlive/NNTV_METRO_A?zguangxd
南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8?zguangxd
鹿寨综合,https://xcyplay.xinhuaxmt.com/zbcb/1648864371795881.m3u8?auth_key=1650331767-0-0-414f15efe158e68e3c6f50a3d2c3440c;{User-Agent@0151?zguangxd}
荔浦综合,https://xcyplay.xinhuaxmt.com/zbcb/1649240353288146.m3u8?auth_key=1650547517-0-0-46fcd7df43e7bd4127305c062c2858a1;{User-Agent@0151?zguangxd}
北海新闻综合,https://cdn.gdlive.gdmain.com/live/lg36zk25.m3u8?zguangxd
玉林公共,http://pili-live-hdl-gxyl2.tianma3600.com/gxyl2/ylgg.m3u8?zguangxd
玉林新闻综合,http://pili-live-hdl-gxyl2.tianma3600.com/gxyl2/ylzh.m3u8?zguangxd
北海新闻综合,http://njgdmm-wshls.homecdn.com/live/4e8a2.m3u8?zguangxd
北海新闻综合,http://njgdmm-wshls.homecdn.com/live/4e8a2.m3u8?zguangxd
北海经济科教,https://cdn.gdlive.gdmain.com/live/lnyxz495.m3u8?zguangxd
北海图文,http://njgdmm-wshls.homecdn.com/live/4e8a2.m3u8?zguangxd
贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
崇左综合,https://cdn.gdlive.gdmain.com/live/lxzydpo5.m3u8?zguangxd
来宾综合,https://cdn.gdlive.gdmain.com/live/0myxra90.m3u8?zguangxd
钦州综合,http://stream.gxqztv.com/01/sd/live.m3u8?zguangxd
钦州公共,http://stream.gxqztv.com/qztv03/sd/live.m3u8?zguangxd
灌阳新闻综合,https://cdn.gdlive.gdmain.com/live/02kzyoy0.m3u8?zguangxd
灵川综合,https://cdn.gdlive.gdmain.com/live/lbzx2a8l.m3u8?zguangxd
资源电视台,https://cdn.gdlive.gdmain.com/live/09oz9ba0.m3u8?zguangxd
宾阳综合,https://cdn.gdlive.gdmain.com/live/5zzby3v5.m3u8?zguangxd
宾阳综合,https://live-cdn.gxxw.com/gx/binyang/index.m3u8?zguangxd
横州新闻综合,https://p2.weizan.cn/2041524912/188521657846778207/live.m3u8?zguangxd
隆安新闻综合,http://hls.nntv.cn/nnlive/LATV_A.m3u8?zguangxd
隆安新闻综合,rtmp://rtmp.nntv.cn/nnlive/LATV_A?zguangxd
马山新闻综合,http://hls.nntv.cn/nnlive/MSTV_A.m3u8?zguangxd
马山新闻综合,rtmp://rtmp.nntv.cn/nnlive/MSTV_A?zguangxd
上林电视台,http://hls.nntv.cn/nnlive/SLTV_A.m3u8?zguangxd
上林电视台,rtmp://rtmp.nntv.cn/nnlive/SLTV_A
龙州综合,https://cdn.gdlive.gdmain.com/live/5pyxdeb5.m3u8?zguangxd
龙州综合,https://live-cdn.gxxw.com/gx/longzhou/index.m3u8?zguangxd
凭祥综合,https://cdn.gdlive.gdmain.com/live/0myxr890.m3u8?zguangxd
凭祥综合,https://live-cdn.gxxw.com/gx/pingxiang/index.m3u8?zguangxd
天等综合,https://cdn.gdlive.gdmain.com/live/51g1ap75.m3u8?zguangxd
桂平综合,https://p2.weizan.cn/1483720625/592579884798131053/live.m3u8?zguangxd
巴马综合,https://cdn.gdlive.gdmain.com/live/5ky6zx60.m3u8?zguangxd
博白综合,http://live-cdn.gxxw.com/hls/a22/index.m3u8?zguangxd
博白综合,https://live-cdn.gxxw.com/hls/a22/index.m3u8?zguangxd
岑溪综合,https://cdn.gdlive.gdmain.com/live/02kzy3y0.m3u8?zguangxd
融水综合,https://cdn.gdlive.gdmain.com/live/lnyxza95.m3u8?zguangxd
融水综合,https://live-cdn.gxxw.com/gx/rongshui/index.m3u8
都安综合,https://cdn.gdlive.gdmain.com/live/lo2xza25.m3u8?zguangxd
都安综合,https://live-cdn.gxxw.com/gx/duan/index.m3u8?zguangxd
罗城综合,http://111.12.75.177:9100/lctvlive/lch.m3u8?zguangxd
昭平综合,https://cdn.gdlive.gdmain.com/live/53xzyvv5.m3u8?zguangxd
昭平综合,https://live-cdn.gxxw.com/gx/zhaoping/index.m3u8?zguangxd
靖西综合,https://cdn.gdlive.gdmain.com/live/53xzybv5.m3u8?zguangxd
乐业综合,https://cdn.gdlive.gdmain.com/live/lg36za25.m3u8?zguangxd
乐业综合,https://live-cdn.gxxw.com/gx/leye/index.m3u8?zguangxd
凌云综合,https://cdn.gdlive.gdmain.com/live/09oz9ka0.m3u8?zguangxd
那坡综合,https://cdn.gdlive.gdmain.com/live/l7bxg260.m3u8?zguangxd
田东综合,https://cdn.gdlive.gdmain.com/live/5aj79zp5.m3u8?zguangxd
田东综合,https://live-cdn.gxxw.com/gx/tiandong/index.m3u8?zguangxd
田阳综合,https://cdn.gdlive.gdmain.com/live/0yzvdpr5.m3u8?zguangxd
西林综合,https://cdn.gdlive.gdmain.com/live/lj16xrkl.m3u8?zguangxd

G📺贵州频道,
黔西南公共,http://live.qxndt.com/channel3/sd/live.m3u8
黔西南综合,http://live.qxndt.com/channel2/sd/live.m3u8
贵阳新闻综合,https://pili-hdl-zzgy.tianma3600.com/zzgynew/xwzh.m3u8?zguizd
贵阳经济生活,https://pili-hdl-zzgy.tianma3600.com/zzgynew/jjsh.m3u8?zguizd
贵阳都市,https://pili-hdl-zzgy.tianma3600.com/zzgynew/dspd.m3u8?zguizd
黔南新闻综合,rtmp://tv.qntv.net/channellive/ch1?zguizd
黔南公共,rtmp://tv.qntv.net/channellive/ch2?zguizd
安顺新闻,https://player.juyun.tv/camera/64413134.m3u8?zguizd
六盘水综合,http://tvfile.lpsntv.com/nmip-media/channellive/channel110181/playlist.m3u8?zguizd
六盘水综合,rtmp://tv.lpsntv.com:1935/channellive/ch1?zguizd
六盘水公共,http://tvfile.lpsntv.com/nmip-media/channellive/channel110983/playlist.m3u8?zguizd
六盘水公共,rtmp://tv.lpsntv.com:1935/channellive/ch2?zguizd
清镇新闻综合,http://pili-live-rtmp.143.i2863.com/i2863-143/live_143_397273.m3u8?zguizd
思南综合,https://pili-live-hdl-sndst.tianma3600.com/sndst2/dspd2.m3u8?zguizd
思南综合,rtmp://pili-live-rtmp.sndst.tianma3600.com/sndst2/dspd2?zguizd
松新闻,http://live.strmtzx.cn/stxw/sd/live.m3u8?zguizd
桃综艺,http://live.strmtzx.cn/stzy/sd/live.m3u8?zguizd
兴仁综合,https://play.cxsm.com/video/xrtv.m3u8?auth_key=1687377957-0-0-6ed689545599d66b7570ecc353e2d5be;{User-Agent@0151?zguizd}
罗甸综合,http://pili-live-rtmp.210.i2863.com/i2863-210/live_210_050252.m3u8
三都新闻综合,http://pili-live-rtmp.207.i2863.com/i2863-207/sdpdzb.m3u8?zguizd
施秉综合,https://play.cxsm.com/video/sbtv.m3u8?auth_key=1687378140-0-0-53b8174b0555c8e50011a9a573392a8e;{User-Agent@0151?zguizd}
镇远综合,https://play.cxsm.com/video/zytv.m3u8?auth_key=1687377713-0-0-360949d045526c0a1b221640ca24a1d0{User-Agent@0151?zguizd}
金海湖电视台,http://pili-live-hls.jhh.ddcpc.cn/ddcpc-jhh/tv1050-1563865985.m3u8?zguizd
七星关电视台,https://p2.weizan.cn/1681337293/692202026033145509/live.m3u8?zguizd
道真新闻,http://live.dzrmtzx.org.cn:90/live/XWZH_2M.m3u8?zguizd
湄潭综合,http://p2.weizan.cn/1635496647/663562647402642026/live.m3u8?zguizd
仁怀新闻,https://ali-live.rh163.cn/live/app1.m3u8?zguizd
习水综合,rtmp://ali-live.xishuirm.com/live/app2?zguizd
习水经济,rtmp://ali-live.xishuirm.com/live/app3?zguizd
正安综合,http://pili-live-hls.221.i2863.com/i2863-221/live_221_315303.m3u8?zguizd

H📺河南频道,
河南都市,http://media.hndyjyfw.gov.cn/live/jz-henandushi/live.m3u8
河南民生,http://media.hndyjyfw.gov.cn/live/jz-henanminsheng/live.m3u8
河南乡村,http://media.hndyjyfw.gov.cn/live/jz-henanxinnong/live.m3u8
河南乡村,http://123.6.9.146/live/jz-henanxinnong/live.m3u8
河南移动戏曲,http://media.hndyjyfw.gov.cn/live/jz-henanliyuan/live.m3u8
河南梨园,http://123.6.9.146/live/jz-henanliyuan/live.m3u8
文物宝库,http://123.6.9.146/live/jz-henanwenwu/live.m3u8

洛阳综合,http://wshls.live.migucloud.com/live/JARXUQWI_C0/playlist.m3u8
洛阳科教,http://wshls.live.migucloud.com/live/3WH8OBTJ_C0/playlist.m3u8
洛阳文旅,http://wshls.live.migucloud.com/live/G8B61RHW_C0/playlist.m3u8
洛阳综合 ,http://live1.lytv.com.cn:1935/live/LYTV1-1/playlist.m3u8
洛宁综合,http://wshls.live.migucloud.com/live/WJ1E4VDQ_C0/playlist.m3u8

河南都市,http://123.6.9.146/live/jz-henandushi/live.m3u8?zhend
河南民生,http://123.6.9.146/live/jz-henanminsheng/live.m3u8?zhend
中牟综合频道,http://rtsp.zmgdcm.cn:9850/playServer/acquirePlayService?type=live&resourceId=1000000000000001&protocol=hls0&drmType=none&deviceGroup=TV(STB)&op=sovp&playType=catchup&redirect.m3u8?zhend
宝丰综合频道,http://tvpull.dxhmt.cn:9081/tv/10421-1.m3u8?zhend
郏县综合频道,http://tvpull.dxhmt.cn:9081/tv/10425-1.m3u8?zhend
孟津新闻频道,http://live.mjxrmt.com/live/18911069253/index.m3u8?zhend
郑州新闻综合,http://live.zztv.tv/gbds/playlist.m3u8?zhend
郑州商都频道,http://live.zztv.tv/zztv2/playlist.m3u8?zhend
郑州文体旅游,http://live.zztv.tv/wtzzly/playlist.m3u8?zhend
郑州影戏曲,http://live.zztv.tv/zztv4/playlist.m3u8?zhend
郑州妇女儿童,http://live.zztv.tv/zztv5/playlist.m3u8?zhend
郑州都市生活,http://live.zztv.tv/zztv6/playlist.m3u8?zhend
郑州教育频道,https://livezzutv.chinamcache.com/live/zb01.m3u8?auth_key=1677911572-0-0-f4af513ba8c09e7801f4700f1573be2c;{User-Agent@0151;{User-Agent@0151}}
洛阳综合频道,http://wshls.live.migucloud.com/live/JARXUQWI_C0/playlist.m3u8?zhend
洛阳科教频道,http://wshls.live.migucloud.com/live/3WH8OBTJ_C0/playlist.m3u8?zhend
洛阳文旅频道,http://wshls.live.migucloud.com/live/G8B61RHW_C0/playlist.m3u8?zhend
焦作综合频道,http://zhpull.dxhmt.cn/jiaozuo/b75a92c9503e47cf9e89f7ff247b65f2/playlist.m3u8?zhend
焦作公共频道,http://zhpull.dxhmt.cn/jiaozuo/29b65b69130c4ef1a3283cc7b913da05/playlist.m3u8?zhend
焦作教育频道,http://zhpull.dxhmt.cn/jiaozuo/9c10435ad24c409baee219ec289e17d0/playlist.m3u8?zhend
睛彩焦作频道,http://zhpull.dxhmt.cn/jiaozuo/c5eb91b47f0e42318f34fc0247c8acaa/playlist.m3u8?zhend
濮阳新闻综合,http://p4.weizan.cn/596962/009096533771181365/live.m3u8?zhend
濮阳公共频道,http://p4.weizan.cn/596962/573388626766862967/live.m3u8?zhend
许昌综合频道,http://live.s23.net:2015/live/smil:xczh.smil/playlist.m3u8?DVR?zhend
许昌公共频道,http://live.s23.net:2015/live/smil:xcgg.smil/playlist.m3u8?DVR?zhend
许昌农业科教,http://live.s23.net:2015/live/smil:nykj.smil/playlist.m3u8?DVR?zhend
睛彩许昌频道,http://live.s23.net:2015/live/smil:jcxc.smil/playlist.m3u8?DVR?zhend
开封新闻综合,http://tvpull.dxhmt.cn:9081/tv/10200-2.m3u8?zhend
开封文化旅游,http://tvpull.dxhmt.cn:9081/tv/10200-3.m3u8?zhend
周口新闻综合,http://tv.zkxww.com:1935/live1/mp4:ch1-500k/playlist.m3u8?DVR?zhend
周口公共频道,http://tv.zkxww.com:1935/live2/mp4:ch2-500k/playlist.m3u8?DVR?zhend
周口教育频道,http://tv.zkxww.com:1935/live3/mp4:ch3-500k/playlist.m3u8?DVR?zhend
周口图文信息,http://tv.zkxww.com:1935/live4/mp4:ch4-500k/playlist.m3u8?DVR?zhend
信阳综合频道,https://pili-live-hls.xyrm.tianma3600.com/xyrm/xyzhpd.m3u8?zhend
信阳公共频道,https://pili-live-hls.xyrm.tianma3600.com/xyrm/xyggpd.m3u8?zhend
信阳平桥电视,https://pili-live-hls.xyrm.tianma3600.com/xyrm/xypqgdzx.m3u8?zhend
信阳平桥电视,http://hnpjj.chinashadt.com:1935/live/stream:pq.stream/playlist.m3u8?zhend
漯河新闻综合,http://pili-live-rtmp.195.i2863.com/i2863-195/live_195_027737.m3u8?zhend
漯河公共频道,http://pili-live-rtmp.195.i2863.com/i2863-195/live_195_925431.m3u8?zhend
济源电视一套,http://tvpull.dxhmt.cn:9081/tv/19001-1.m3u8?zhend
鹤壁综合频道,http://pili-live-hls.hebitv.com/hebi/hebi.m3u8?zhend
永城卫建,http://tvpull.dxhmt.cn/tv/11481-3.m3u8?zhend
永城综合,http://tvpull.dxhmt.cn/tv/11481-4.m3u8?zhend
巩义新闻综合,http://tvpull.dxhmt.cn:9081/tv/10181-1.m3u8?zhend
荥阳综合,http://tvpull.dxhmt.cn:9081/tv/10182-1.m3u8?zhend
汝阳综合频道,http://wshls.live.migucloud.com/live/U6X3VPCB_C0/playlist.m3u8?zhend
嵩县综合新闻,http://wshls.live.migucloud.com/live/MZCYG799_C0/playlist.m3u8?zhend
嵩县综合新闻,http://tvpull.dxhmt.cn:9081/tv/10325-1.m3u8?zhend
新安新闻综合,http://tvpull.dxhmt.cn:9081/tv/10323-1.m3u8?zhend
偃师新闻频道,http://wshls.live.migucloud.com/live/K7AFC7J6_C0/playlist.m3u8?zhend
宜阳综合频道,http://tvpull.dxhmt.cn:9081/tv/10327-1.m3u8?zhend
沁阳新闻综合,http://live.qinyangtv.com:82/channel1/sd/live.m3u8?zhend
沁阳文化旅游,http://live.qinyangtv.com:82/channel2/sd/live.m3u8?zhend
温县综合,http://tvpull.dxhmt.cn:9081/tv/10825-1.m3u8?zhend
邓州新闻,http://tvpull.dxhmt.cn:9081/tv/11381-1.m3u8?zhend
方城一套,http://tvpull.dxhmt.cn:9081/tv/11322-1.m3u8?zhend
内乡综合,http://tvpull.dxhmt.cn:9081/tv/11325-1.m3u8?zhend
桐柏新闻综合,http://tvpull.dxhmt.cn:9081/tv/11330-1.m3u8?zhend
唐河一套,http://tvpull.dxhmt.cn:9081/tv/11328-1.m3u8?zhend
新野综合,http://tvpull.dxhmt.cn:9081/tv/11329-1.m3u8?zhend
扶沟综合频道,http://tvpull.dxhmt.cn:9081/tv/11621-1.m3u8?zhend
鹿邑新闻频道,http://tvpull.dxhmt.cn:9081/tv/11628-1.m3u8?zhend
西华综合频道,http://tvpull.dxhmt.cn:9081/tv/11622-1.m3u8?zhend
汝南综合,http://tvpull.dxhmt.cn:9081/tv/11727-1.m3u8?zhend
新蔡综合,http://tvpull.dxhmt.cn:9081/tv/11729-1.m3u8?zhend
卫辉综合频道,http://tvpull.dxhmt.cn:9081/tv/10781-1.m3u8?zhend
新乡县电视台,http://tvpull.dxhmt.cn:9081/tv/10721-1.m3u8?zhend
灵宝新闻综合,http://tvpull.dxhmt.cn:9081/tv/11282-1.m3u8?zhend
滑县新闻,http://tvpull.dxhmt.cn:9081/tv/10526-1.m3u8?zhend
滑县快乐3,http://tvpull.dxhmt.cn:9081/tv/10526-3.m3u8?zhend
内黄综合频道,http://tvpull.dxhmt.cn:9081/tv/10527-1.m3u8?zhend
禹州综合,http://tvpull.dxhmt.cn:9081/tv/11081-1.m3u8?zhend
